X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y
3200,164,15,573,-6,711,232,244,138,2042,T3,T33,2
2884,327,18,108,31,1634,172,216,182,2445,T3,T33,2
2899,327,17,864,180,242,175,218,181,1482,T3,T10,2
2994,26,15,0,0,4484,212,206,128,2106,T1,T23,2
2814,274,7,162,12,2271,202,242,179,2382,T1,T12,2
3063,352,10,30,-3,1426,202,222,158,722,T1,T23,1
2921,85,8,459,47,3060,232,226,126,1973,T1,T29,2
2888,70,21,234,83,258,237,195,79,484,T1,T29,1
2766,141,22,323,121,1652,246,228,98,1383,T3,T13,2
2957,52,16,350,64,212,227,203,105,421,T3,T33,1
3192,133,30,600,38,1099,251,210,64,2358,T1,T29,1
2866,33,20,134,35,1513,212,192,109,2697,T3,T33,2
3359,26,17,525,154,3424,210,201,123,1889,T3,T39,7
2389,98,12,30,-3,636,239,223,113,1080,T3,T14,6
3229,111,4,297,12,330,227,235,143,1412,T3,T32,2
2808,99,7,382,95,3107,233,230,130,6341,T1,T12,1
3158,56,7,0,0,2112,225,225,134,680,T1,T23,1
2865,72,2,30,-2,5543,222,234,149,931,T1,T23,2
2702,87,21,60,-1,240,245,202,76,553,T1,T30,5
3001,288,7,685,-119,1722,201,240,178,2178,T3,T31,2
3334,165,8,306,134,3000,228,243,148,499,T3,T32,1
2871,34,9,417,50,2180,219,221,137,2254,T1,T29,2
3247,65,4,513,68,4337,223,231,143,2706,T1,T22,1
2309,5,23,162,64,212,183,188,135,800,T4,T10,2
2911,306,6,162,18,324,202,236,174,408,T3,T31,2
3366,0,7,247,67,4246,210,228,155,3886,T1,T40,7
2738,355,6,306,5,1266,211,230,157,1215,T1,T12,2
3234,122,30,404,128,3424,254,202,52,417,T3,T39,1
3271,260,9,365,45,5577,197,245,187,1484,T1,T22,1
3288,28,17,659,213,781,211,202,123,738,T1,T22,1
2956,51,12,95,4,1231,226,213,119,2297,T3,T32,1
3091,300,17,618,112,6224,172,231,199,1521,T1,T29,2
3166,224,39,42,-66,2942,140,241,211,1302,T3,T23,2
2581,252,11,120,42,1291,196,248,190,1740,T3,T2,2
2798,111,6,400,10,957,230,234,137,1233,T3,T11,2
3292,324,8,693,131,1233,199,231,172,1773,T2,T24,1
3057,242,14,30,3,5908,193,251,195,2471,T1,T20,1
2866,64,22,366,-65,446,234,189,77,1972,T1,T30,2
2939,102,10,218,18,5077,238,226,119,2553,T1,T22,2
3054,56,11,330,17,6683,227,218,123,2773,T1,T29,2
2586,17,15,120,7,1357,206,207,135,2647,T3,T11,2
2919,351,9,309,86,5018,205,226,159,511,T1,T29,2
2972,57,20,330,33,6005,230,195,90,4025,T1,T24,1
3303,79,11,342,103,3366,234,220,117,495,T3,T32,2
2701,81,12,408,-6,902,237,218,110,2040,T1,T29,2
2666,87,21,242,57,1325,246,200,73,671,T1,T30,2
3335,117,21,67,17,2071,251,215,81,886,T3,T39,7
3206,212,12,361,114,3199,209,251,176,866,T3,T33,1
2875,64,17,216,78,2190,233,202,95,2248,T3,T33,1
2916,144,6,180,-2,4111,230,239,143,4957,T1,T29,2
3009,179,14,713,58,2952,225,248,152,2336,T3,T26,2
2629,310,19,0,0,2423,166,224,197,1208,T3,T20,2
2883,124,24,60,16,3458,252,215,77,5005,T1,T30,2
2834,4,17,309,100,2546,195,205,145,726,T3,T24,2
3149,163,10,90,-2,3448,230,243,145,4925,T1,T30,1
3159,27,6,285,24,2992,217,226,145,999,T1,T29,2
2688,59,25,255,13,1172,230,180,69,3523,T1,T29,2
3280,54,8,42,4,5931,225,222,130,537,T1,T38,1
2790,329,11,127,27,2975,194,227,172,4784,T1,T24,2
3141,180,6,713,100,680,222,244,156,1879,T3,T33,2
3316,270,6,360,48,3438,205,242,176,1528,T1,T39,1
3379,58,3,218,34,534,222,233,147,937,T2,T40,2
3004,29,7,256,22,3049,218,224,142,6075,T1,T29,1
2823,54,7,182,25,1867,224,225,136,1842,T1,T12,2
2921,125,9,190,18,408,236,234,128,342,T3,T32,2
3191,115,7,134,19,2754,232,233,134,5314,T1,T39,1
2890,319,13,124,50,3758,186,227,181,5943,T1,T29,2
3006,319,5,30,1,4603,207,235,167,537,T1,T19,2
3146,23,14,532,129,1664,211,209,131,2654,T3,T31,1
2835,102,12,418,100,1176,239,225,114,2746,T3,T11,2
2113,276,32,60,37,1436,118,227,239,760,T4,T10,3
2789,9,13,390,6,800,205,213,144,751,T3,T11,2
2959,28,6,633,169,1092,218,228,146,2581,T3,T32,2
3072,311,18,466,77,1531,169,225,195,3182,T1,T29,1
3363,85,11,134,6,2379,236,221,114,1113,T3,T39,7
2758,17,19,382,23,1471,200,196,127,2367,T1,T29,2
3235,343,16,350,17,3934,187,215,166,1602,T3,T22,1
2847,82,5,309,46,3408,227,231,138,6397,T1,T30,2
2833,38,17,30,1,658,218,200,112,323,T3,T31,2
2108,299,28,67,43,600,132,217,219,212,T4,T10,3
2433,86,21,124,3,633,245,199,72,474,T4,T1,3
3255,303,16,446,29,5408,175,231,195,1703,T1,T22,1
3309,102,24,339,91,1492,251,201,65,1343,T2,T33,1
2132,323,15,0,0,1249,181,224,182,592,T4,T4,3
2920,147,22,153,13,1265,244,231,104,685,T1,T29,2
3047,290,11,446,88,674,189,239,190,722,T2,T22,2
3027,22,3,0,0,1006,218,233,153,2151,T1,T23,2
3165,255,11,60,-2,4870,194,247,191,1273,T1,T29,1
3187,88,12,272,33,3126,238,220,110,949,T3,T32,2
2651,43,15,201,-26,1794,221,205,115,1541,T3,T10,2
3171,324,13,85,19,2866,187,226,179,1008,T3,T32,2
3271,58,14,85,10,1189,229,211,112,1127,T3,T31,1
3461,242,21,488,151,3493,175,252,210,969,T1,T39,1
3781,322,11,890,335,5087,193,229,176,3178,T3,T40,7
3058,106,16,272,47,1168,245,219,98,976,T1,T29,2
3164,288,11,295,3,3461,189,239,190,1332,T1,T29,1
3002,55,14,234,37,1284,228,210,112,1944,T3,T22,2
3572,293,23,324,197,3245,150,228,215,1358,T1,T40,1
2768,84,5,240,19,1986,227,231,139,2374,T1,T12,2
3233,74,7,552,120,1176,229,227,132,1976,T1,T38,1
2804,34,7,201,19,3090,219,225,142,6120,T1,T12,2
3138,50,4,240,18,2897,221,231,146,860,T1,T23,2
2848,45,7,150,2,1980,222,225,138,2636,T3,T26,2
2764,112,21,323,122,2335,251,213,80,2239,T3,T4,3
3269,125,24,323,93,1630,252,215,77,2819,T1,T39,1
2780,56,14,566,12,1594,228,210,112,1020,T1,T23,2
2898,321,18,108,24,1742,170,219,187,2343,T3,T33,1
2665,75,8,210,18,1436,230,225,127,6132,T1,T12,2
3223,328,16,607,33,1826,178,219,180,391,T3,T23,1
2351,306,16,153,79,1082,173,229,195,771,T4,T10,6
3256,283,4,277,9,3249,208,240,171,1575,T3,T23,1
3042,56,9,331,-2,3051,226,222,130,270,T1,T22,1
2724,107,15,127,34,1189,245,220,100,841,T3,T31,2
3296,81,3,60,-6,4616,223,234,146,3928,T3,T23,1
3030,69,4,85,3,3581,224,231,143,162,T1,T23,1
3095,28,14,404,82,4722,214,210,129,424,T1,T29,2
2885,100,25,0,0,277,251,198,60,1516,T1,T30,1
2960,88,16,175,65,5114,242,213,96,331,T1,T30,2
2811,112,14,30,6,67,243,225,108,1500,T1,T30,2
3362,292,11,30,2,5046,188,238,189,3692,T3,T38,7
2906,265,8,300,6,5575,199,244,184,6134,T1,T16,1
3339,43,27,120,59,3878,214,170,75,1758,T1,T38,1
2569,129,10,0,0,1273,237,234,127,5094,T1,T16,2
2694,134,15,30,6,1630,243,232,114,849,T1,T29,2
3188,264,9,300,45,4564,199,244,185,1230,T1,T22,1
2970,219,16,0,0,2132,201,253,185,1224,T3,T21,1
3045,13,9,124,23,2012,212,222,148,1477,T1,T29,1
3123,315,3,90,-5,6420,210,236,164,2312,T1,T29,2
2635,31,16,216,61,1253,214,203,121,742,T3,T11,3
2609,162,11,0,0,2089,231,243,142,2078,T3,T17,6
3020,73,22,532,197,390,239,193,73,882,T3,T33,2
3191,162,2,90,5,1415,220,239,155,582,T2,T32,1
2905,55,19,85,27,3276,228,196,93,2618,T1,T29,2
3026,3,9,277,6,4266,208,223,152,1243,T1,T29,2
2458,322,10,124,20,1110,194,230,176,228,T4,T10,6
3113,170,11,488,17,5214,228,245,148,1487,T1,T29,1
3108,189,12,150,-18,2418,220,249,160,1892,T3,T23,2
3126,144,7,268,48,124,230,239,142,3357,T2,T22,2
3031,62,15,361,107,4390,231,208,106,2165,T1,T29,2
2905,27,16,342,103,1318,212,204,125,2785,T3,T33,2
3456,235,24,720,-10,3297,171,253,211,2635,T1,T40,1
2795,124,7,351,22,2130,233,235,135,2440,T1,T12,2
3357,185,16,484,95,4472,221,249,156,2667,T3,T33,1
3040,225,3,272,18,2202,216,242,163,1198,T1,T29,2
2211,133,11,150,14,67,238,235,126,258,T4,T2,3
2676,129,13,90,-6,1082,241,232,117,2164,T1,T30,2
2521,324,11,201,38,395,192,228,176,1621,T4,T6,3
3312,204,20,335,63,3231,205,254,176,1128,T3,T32,2
3074,62,16,382,149,2079,232,207,103,1704,T3,T33,2
3006,12,15,446,-13,700,203,208,140,626,T3,T31,2
2666,14,42,361,200,782,146,120,81,1302,T3,T13,2
2272,121,35,124,74,994,253,188,30,870,T4,T6,3
3361,300,11,255,48,3654,188,235,188,1719,T3,T32,1
2669,8,18,90,37,767,196,202,139,1948,T3,T31,2
3083,99,17,190,-13,800,245,215,93,1611,T1,T23,1
2975,175,5,350,29,5076,223,243,154,2132,T1,T29,1
3077,117,14,30,6,371,244,226,108,700,T3,T31,2
2189,2,36,85,50,1224,148,149,120,1448,T4,T10,3
3109,293,6,30,2,2079,203,239,175,691,T3,T23,1
2462,336,16,30,11,680,183,217,172,1215,T4,T10,6
3076,30,8,210,38,4628,218,223,141,874,T1,T29,2
2690,1,12,85,10,1239,202,216,151,1443,T3,T31,2
3283,331,2,685,93,666,213,236,160,738,T3,T32,1
2666,45,7,295,13,1477,222,224,137,6060,T1,T12,2
2697,173,6,182,11,1087,224,243,154,2006,T1,T20,2
3006,129,7,277,26,4712,231,236,137,124,T1,T20,2
3174,296,7,240,21,1476,200,238,178,190,T3,T23,1
3312,32,15,976,202,1595,216,207,124,2892,T3,T33,1
3080,10,13,698,221,1784,206,214,145,3241,T3,T31,1
3114,358,13,212,41,5067,199,215,153,433,T1,T29,1
2695,326,25,0,0,1296,151,204,188,601,T3,T24,6
3274,49,5,108,6,3761,222,228,141,2170,T1,T38,1
3131,40,15,67,15,335,220,206,117,2244,T2,T23,2
2957,350,13,120,7,2206,196,218,160,1698,T3,T33,1
3221,8,14,283,7,3701,202,210,143,3789,T1,T23,1
3069,7,8,150,29,1082,210,224,151,1524,T2,T23,2
2755,39,7,120,0,1084,221,225,140,900,T3,T31,2
3178,148,14,134,29,1248,238,238,128,1889,T2,T23,1
3193,95,17,424,117,3260,245,213,91,571,T3,T33,1
3238,45,8,612,31,1691,223,223,135,2764,T3,T32,1
3255,45,9,270,4,782,223,220,131,2356,T1,T38,1
2933,73,13,120,-6,612,235,215,110,1956,T1,T29,2
3287,96,7,120,2,4869,232,229,129,469,T1,T29,2
3264,258,21,968,343,3415,166,247,216,2554,T3,T27,2
2945,339,19,150,23,1302,174,208,171,3132,T1,T22,1
2735,33,12,404,44,256,218,214,131,953,T3,T11,2
2582,337,10,180,66,1243,199,227,167,1614,T3,T2,2
2743,81,15,295,27,1677,239,213,101,2372,T1,T12,2
2959,107,12,212,48,4034,240,225,113,5171,T1,T30,2
3385,354,17,404,51,3745,189,207,155,3381,T3,T40,7
3359,177,24,342,136,3955,223,245,140,2914,T3,T33,1
3476,321,17,1140,338,4308,173,220,186,2717,T3,T40,7
3093,69,11,408,42,5117,232,218,116,1710,T1,T20,1
2860,58,24,108,51,127,229,181,72,454,T1,T29,1
2970,177,23,285,123,5377,225,246,141,564,T1,T30,2
2494,310,17,277,27,90,171,226,194,595,T4,T10,3
3324,68,17,190,33,1664,235,205,96,3229,T2,T22,1
3125,50,7,192,38,5182,224,224,135,3152,T1,T22,1
3340,163,18,30,0,1167,234,242,132,1243,T2,T38,7
2844,103,5,408,60,1973,229,233,138,1430,T1,T12,2
2393,104,24,190,71,256,252,202,65,769,T3,T4,3
2534,303,18,350,148,853,166,228,201,1248,T4,T10,2
2797,174,23,272,91,600,226,245,138,577,T1,T30,5
2587,23,10,127,24,1263,214,218,139,4945,T1,T12,2
2693,170,12,170,20,1650,229,245,147,892,T1,T12,2
2799,58,9,127,4,1718,227,222,129,1736,T1,T12,2
2802,138,6,376,24,2177,230,238,142,1895,T1,T12,2
3269,307,16,270,48,1965,175,229,194,1976,T2,T33,2
2929,99,14,124,18,3902,243,220,103,5077,T1,T30,2
3201,254,4,513,29,5978,210,242,170,2226,T1,T22,2
3024,135,9,703,214,721,235,236,133,1256,T1,T29,2
3261,60,14,170,-1,1099,230,209,108,3099,T2,T23,2
3037,330,8,134,33,2802,202,231,168,6118,T1,T29,1
3135,11,1,201,0,2774,217,236,156,953,T1,T23,2
3174,25,14,277,47,2148,213,210,131,2732,T3,T24,1
3179,348,19,424,89,1608,182,206,161,2061,T3,T24,1
3049,359,20,342,190,805,187,200,147,3171,T3,T24,2
2815,352,21,150,25,1813,180,200,155,1282,T3,T33,1
3110,232,17,750,133,6276,192,253,196,1426,T1,T29,2
3240,104,4,242,6,3526,226,234,143,1802,T1,T38,7
2740,327,14,42,7,3529,184,223,178,1360,T1,T23,1
3054,15,3,592,191,6490,217,233,154,3794,T1,T29,2
2591,296,29,85,43,1698,126,216,224,1477,T3,T13,6
2799,341,26,95,24,1332,156,192,168,1601,T3,T24,1
2571,116,29,192,10,1426,254,199,51,1159,T3,T4,3
2943,339,15,664,82,2250,185,216,169,1342,T3,T24,2
3221,31,1,192,0,5670,218,235,154,1746,T1,T22,1
2812,43,21,120,24,1543,219,189,96,2348,T3,T33,2
2352,329,28,95,43,216,141,193,185,124,T4,T10,3
3069,197,17,319,44,1615,213,252,168,576,T3,T13,2
2963,75,8,335,36,4746,230,225,127,2932,T1,T30,1
3136,81,6,540,-38,4022,228,230,136,4327,T1,T23,1
3384,30,5,124,6,2569,218,228,146,2402,T1,T39,7
3077,210,17,531,43,5943,205,254,180,1959,T1,T29,2
2762,112,18,210,95,2850,248,217,90,6450,T1,T30,2
3109,162,23,446,78,2543,235,238,120,3031,T3,T33,2
3085,270,3,402,31,2898,211,240,168,1697,T3,T32,2
2863,55,4,30,0,882,222,231,145,957,T3,T23,2
2775,260,23,108,28,2021,160,246,221,914,T3,T31,2
2836,349,21,190,24,750,177,201,159,1115,T3,T33,2
3449,7,8,603,110,1650,211,225,151,1365,T3,T40,7
3281,0,9,60,1,4076,206,222,154,1677,T1,T23,1
2812,196,3,190,21,2428,219,242,160,2365,T1,T12,2
2453,63,9,60,10,309,228,222,127,1913,T4,T6,3
3224,213,5,218,15,5626,216,244,165,1140,T1,T29,1
3186,83,15,0,0,1626,240,213,99,2507,T1,T22,1
3285,14,10,765,10,2176,210,218,144,794,T3,T32,1
2972,68,8,30,-2,4022,229,223,127,5368,T1,T29,2
3099,122,16,170,47,864,245,226,105,1591,T1,T29,1
2857,35,22,277,62,872,212,187,102,2018,T3,T24,2
3028,1,28,309,106,1994,168,175,135,1760,T3,T33,2
2982,150,8,582,65,5592,230,240,142,2721,T1,T30,2
2952,84,10,283,74,1871,234,224,121,1207,T1,T29,2
2637,192,32,90,22,1332,199,244,156,2374,T1,T30,2
2546,0,11,67,0,2022,203,219,153,564,T3,T10,6
3212,116,21,323,108,2779,250,216,84,1608,T3,T31,1
3408,272,21,390,60,696,159,241,218,1110,T2,T40,1
2983,98,23,150,69,2531,250,201,66,2256,T3,T33,1
3102,45,12,120,18,3544,223,214,124,1266,T1,T29,1
2932,33,5,201,16,4574,219,229,147,5966,T1,T12,2
3017,7,19,285,84,499,194,199,139,1660,T3,T24,1
3043,100,9,509,-19,1177,236,227,122,1365,T1,T29,2
2925,351,3,120,55,1209,214,234,158,703,T3,T33,2
3151,118,6,30,-5,713,230,235,138,2553,T2,T23,2
3291,334,14,342,48,1452,186,220,173,2018,T2,T38,1
2900,3,12,604,44,2871,203,216,150,3457,T1,T29,2
2571,12,19,212,71,1652,197,198,133,1020,T3,T10,6
3168,135,8,212,12,4871,233,237,135,1398,T1,T30,1
3008,156,28,350,82,1641,238,230,101,1253,T3,T13,2
2206,328,23,218,184,376,158,207,185,175,T4,T10,3
3127,323,7,242,-19,693,201,233,171,1213,T2,T23,1
2779,135,15,60,-1,540,242,233,116,240,T1,T30,2
2938,72,14,228,53,3511,236,211,103,2942,T1,T29,2
3041,45,8,270,74,811,223,223,135,698,T1,T29,1
2650,147,16,216,10,942,240,236,120,612,T3,T2,3
3178,15,3,532,36,3227,217,233,154,3980,T1,T29,1
3340,118,18,60,-3,2307,248,221,95,3999,T2,T35,7
3201,342,19,42,12,2755,177,207,167,2730,T3,T23,1
3349,153,13,350,90,2224,236,240,132,2060,T3,T32,1
2965,232,6,450,48,5481,211,245,172,2554,T1,T30,2
3252,52,11,134,33,2850,226,216,123,2442,T1,T29,1
2942,27,3,480,27,3665,218,232,151,5810,T1,T29,2
2533,122,8,30,4,134,233,234,133,1749,T1,T30,2
3214,17,19,324,35,3270,200,196,128,3159,T3,T24,2
2916,29,21,285,103,2352,208,190,111,2051,T3,T33,1
2883,289,20,108,33,3800,160,233,212,5954,T1,T29,2
2909,168,7,661,260,832,226,243,151,391,T3,T32,2
2958,159,3,516,45,3967,223,240,152,4484,T1,T12,2
3208,55,11,636,75,5735,227,216,121,1471,T1,T29,1
3259,338,24,162,63,1671,161,199,172,2614,T3,T33,1
2841,60,16,335,84,1236,231,204,101,2605,T3,T33,2
3090,85,11,571,31,571,236,222,116,1103,T3,T32,2
2893,17,7,458,77,3703,214,225,147,3137,T1,T12,2
3168,152,16,247,63,1034,238,239,126,2092,T1,T29,1
2719,67,25,150,72,150,235,180,61,1690,T1,T30,5
2640,20,11,361,-6,1020,212,217,140,268,T1,T22,2
2676,95,8,420,42,866,233,229,128,1749,T1,T12,2
2417,178,22,85,14,1103,224,246,143,1158,T3,T4,3
2090,5,5,240,86,268,213,230,154,680,T4,T10,3
2802,25,11,417,65,3097,215,217,138,1276,T3,T32,2
2128,263,35,190,75,433,115,232,242,552,T4,T10,3
3059,207,9,424,59,2368,214,248,169,1368,T3,T32,2
3035,147,12,85,12,218,236,239,132,1124,T3,T32,2
2341,226,26,150,61,552,176,253,204,1822,T4,T4,3
3252,281,6,30,5,4391,203,241,176,576,T1,T38,1
2440,65,16,90,43,350,234,206,99,433,T4,T10,6
3125,101,27,242,76,3225,252,193,51,2678,T1,T29,1
2773,18,22,67,25,2435,197,188,121,659,T3,T31,2
2364,205,18,42,12,30,207,253,176,124,T3,T2,6
3065,39,20,339,21,2484,217,192,103,2888,T3,T31,2
2868,112,22,418,106,417,251,212,77,518,T3,T33,1
2622,58,13,127,18,1620,229,211,113,2029,T3,T11,2
2689,158,13,134,9,1338,234,242,136,765,T3,T2,3
3266,72,9,283,-31,1804,231,223,125,1146,T3,T39,7
2942,67,10,150,39,4569,231,219,120,1689,T1,T30,2
3413,301,20,983,275,4154,160,227,205,2542,T3,T40,7
3004,0,3,85,2,5275,215,234,156,2445,T1,T19,1
3022,39,12,60,2,2389,220,212,125,4138,T1,T23,1
2693,50,15,42,-1,2780,226,207,112,960,T3,T24,2
2822,81,10,108,16,2372,234,222,118,2875,T1,T29,2
3223,80,15,30,-2,1661,239,211,98,2892,T1,T29,1
3160,89,9,319,95,679,234,225,122,604,T3,T31,1
3037,320,7,212,58,1263,201,233,171,1259,T3,T32,2
3346,310,18,162,13,2128,168,225,196,1624,T3,T40,1
2516,1,24,350,143,805,178,187,140,1298,T4,T10,3
2658,87,12,323,11,1150,238,219,109,418,T1,T23,2
2855,82,9,306,58,2557,233,225,124,3112,T1,T12,2
3163,318,22,524,140,882,159,215,194,1800,T3,T24,1
2972,58,23,120,45,2240,229,184,75,2685,T3,T33,1
2942,200,16,180,23,5276,212,252,170,3470,T1,T29,2
2823,296,22,108,28,2313,152,227,213,1476,T3,T33,1
3070,235,41,598,273,2308,121,237,227,1239,T3,T13,1
2724,336,9,0,0,1266,199,227,167,2218,T3,T17,2
3055,43,13,218,67,2200,222,212,122,2780,T3,T33,1
2049,58,16,150,81,150,230,205,103,390,T4,T4,3
2850,146,27,30,10,5705,245,224,89,4522,T1,T30,2
3243,114,3,390,0,4388,224,236,147,2290,T1,T22,1
2970,332,5,0,0,1084,209,234,163,2120,T3,T32,2
2952,283,25,67,26,2447,145,232,223,2618,T3,T33,2
3014,109,12,499,44,1415,241,226,113,2166,T3,T19,2
2731,34,18,268,104,780,215,199,114,1062,T3,T33,2
3166,9,25,313,84,2352,182,180,127,858,T3,T33,1
2594,297,13,190,21,859,183,235,192,1860,T1,T30,2
2634,318,11,30,2,2300,190,230,179,2554,T3,T17,6
2344,79,6,42,4,418,228,229,135,816,T4,T2,3
2950,10,16,706,155,2874,202,207,140,1429,T3,T32,2
3120,342,7,0,0,4809,206,230,162,2687,T1,T29,2
3133,115,5,242,15,2234,229,235,140,1915,T3,T32,2
3094,104,12,192,56,779,240,225,114,1617,T1,T29,1
2629,188,13,0,0,3235,220,249,160,2093,T3,T20,2
2886,103,5,108,1,4867,229,233,138,1415,T1,T19,2
3400,333,18,67,17,1637,176,214,176,1891,T2,T39,7
2244,357,33,201,133,636,150,161,134,242,T4,T10,3
3082,170,8,509,57,1678,226,244,150,768,T3,T32,2
2860,20,12,256,41,1687,211,213,137,2746,T3,T26,2
2537,53,10,234,29,553,226,219,127,190,T1,T29,2
2939,305,14,30,4,2650,181,232,191,630,T3,T21,1
2294,13,29,300,101,930,178,167,113,1370,T4,T10,3
2428,349,15,150,22,1150,191,213,160,175,T4,T6,6
2772,114,9,134,18,558,236,231,125,2643,T3,T11,2
3051,173,10,30,5,1600,226,245,150,150,T3,T23,2
3011,135,9,108,-18,942,235,236,133,1201,T3,T32,1
3450,192,22,618,-16,3503,212,251,162,2489,T1,T40,1
2556,74,12,390,-26,437,234,217,114,1073,T1,T12,2
3075,100,9,390,34,987,236,227,122,1758,T3,T22,1
3202,269,22,576,101,5985,158,242,220,2616,T1,T30,2
2714,180,1,0,0,1194,219,239,157,2076,T1,T20,2
2929,228,6,108,10,5139,211,246,172,3962,T1,T29,2
3079,195,19,42,6,2770,213,252,166,1253,T3,T23,2
2545,132,7,577,68,895,232,236,136,1168,T3,T2,3
3014,335,16,612,93,1729,182,217,173,726,T3,T23,2
3420,122,9,516,-72,967,236,233,127,618,T2,T38,7
2859,351,11,459,80,1266,199,221,159,2754,T3,T11,2
3027,59,10,192,20,2006,228,219,124,1295,T1,T29,2
3162,152,11,247,53,2912,234,240,135,3350,T1,T29,1
3202,353,8,108,11,4281,206,226,158,1549,T1,T23,1
3170,297,7,618,23,2856,199,238,178,201,T3,T32,1
2888,259,14,150,49,2629,185,247,200,2377,T3,T13,2
3281,20,10,671,133,883,213,218,141,2120,T1,T23,2
3304,42,14,60,-4,3504,222,208,118,2863,T3,T39,7
3004,0,4,671,85,5305,214,232,156,5466,T1,T12,1
3181,327,16,362,73,3260,181,221,179,2551,T3,T31,1
3064,241,19,0,0,1650,181,252,205,1173,T3,T21,1
2851,228,19,42,12,2597,190,254,197,2435,T3,T13,2
2979,2,20,108,21,272,189,199,144,1470,T3,T24,2
3305,49,26,794,118,1874,221,176,74,2610,T2,T33,2
3105,192,8,339,29,1697,220,247,161,726,T3,T32,2
3409,277,10,700,213,4745,192,242,189,2861,T3,T39,7
2657,0,0,210,9,1355,218,237,156,6079,T1,T12,2
2853,105,13,190,49,2708,242,223,108,1996,T1,T29,2
3047,68,8,228,20,6542,228,225,130,2934,T1,T29,2
2957,52,30,390,141,706,219,161,55,698,T3,T33,2
2630,260,11,0,0,785,195,246,190,1379,T3,T23,2
3067,89,13,192,32,2126,239,219,108,1366,T1,T30,1
2631,162,18,228,64,607,235,241,130,1812,T1,T30,2
3185,51,6,234,66,5287,223,227,139,2565,T1,T22,2
2962,56,5,433,43,4620,223,229,141,6266,T1,T12,2
3396,221,5,1003,215,1179,214,244,167,698,T2,T31,1
3031,4,10,433,59,5479,207,220,151,3900,T1,T29,1
2443,8,13,120,4,272,205,215,146,1180,T4,T11,6
2968,35,18,331,42,4460,215,197,112,5094,T1,T29,1
2766,145,8,216,36,2613,231,239,140,2084,T3,T11,5
3054,30,11,636,20,6306,216,215,133,3416,T1,T29,2
2861,130,18,480,195,2318,247,226,101,2032,T3,T10,2
3093,260,17,708,177,3284,178,247,207,2034,T3,T31,1
2694,56,17,175,12,1084,229,202,100,1681,T3,T31,2
2933,2,21,390,80,2989,185,194,141,1722,T3,T10,2
3057,56,13,342,58,5274,228,213,116,3558,T1,T29,2
3010,268,14,589,34,5506,183,245,201,1307,T1,T29,2
2585,212,26,153,57,1034,189,253,188,1276,T3,T4,3
2595,5,28,285,25,566,173,174,128,1597,T3,T10,2
3749,16,19,997,340,4864,200,196,128,3003,T3,T40,7
2915,266,29,210,118,2508,134,237,234,1575,T3,T33,1
2999,65,10,108,27,2126,230,221,123,2603,T3,T32,1
2189,331,26,400,187,510,150,197,182,182,T4,T5,3
3227,40,20,30,14,4384,218,192,102,3486,T3,T22,1
3105,145,4,90,3,4473,225,239,149,1605,T1,T23,1
2893,334,7,0,0,4414,204,231,166,6123,T1,T20,2
3185,299,5,162,3,4313,206,238,171,3034,T1,T23,1
3103,61,11,30,-2,3088,229,218,121,5419,T1,T20,1
3188,345,10,513,51,2162,200,224,163,680,T3,T23,1
2848,45,9,124,15,2763,223,220,132,2804,T1,T12,2
2850,47,9,362,7,1063,224,220,130,2305,T1,T29,2
3325,160,22,566,160,1655,237,239,121,1254,T2,T33,1
2955,173,4,127,21,3734,222,241,155,2072,T1,T12,2
3333,73,9,297,48,1761,231,223,124,1883,T1,T38,1
2935,42,12,30,10,2109,222,214,126,3086,T3,T23,1
2925,22,8,162,28,4152,215,224,145,4020,T1,T29,2
2358,119,15,170,35,170,245,225,105,671,T3,T4,3
2818,295,18,30,7,5237,166,232,205,4583,T1,T24,2
2782,293,29,306,134,1127,127,220,226,1448,T3,T28,2
2524,90,4,134,4,513,226,233,141,433,T1,T29,2
3295,109,24,426,105,1471,253,205,65,1195,T2,T33,1
2885,41,5,0,0,1500,221,228,143,2081,T1,T29,2
2471,351,6,256,39,618,209,229,159,1528,T4,T6,3
2794,51,6,162,39,2977,223,226,138,5857,T1,T12,2
2981,3,24,150,16,2249,181,188,138,1012,T3,T22,2
3174,225,1,85,3,5021,217,240,160,2375,T1,T29,1
2714,74,16,108,15,2148,238,208,96,510,T3,T10,2
2816,108,20,594,187,2675,249,213,83,1913,T3,T10,3
3204,168,10,190,44,1618,228,244,147,1597,T2,T23,1
3270,276,16,845,119,3334,176,242,205,999,T3,T22,1
3051,43,11,424,62,1451,222,217,128,2372,T1,T29,2
3410,113,6,691,177,2024,231,234,136,1704,T1,T35,7
3245,319,9,631,37,1879,198,232,174,513,T3,T22,1
2866,97,27,192,64,212,251,192,51,162,T1,T22,1
3151,158,10,95,6,309,231,242,141,2355,T2,T13,1
2695,7,17,350,53,376,197,204,141,642,T3,T10,2
2984,351,6,134,12,1477,210,230,159,1608,T3,T31,2
3167,155,19,430,89,255,238,238,122,3354,T2,T25,2
2995,338,3,0,0,5464,214,235,160,2255,T1,T23,1
2710,340,21,255,12,918,171,204,169,2242,T1,T29,2
3332,62,12,218,41,1677,230,215,115,3212,T2,T22,1
2519,335,25,216,94,849,156,198,176,1698,T3,T10,2
2846,104,22,469,173,1012,251,206,72,446,T3,T24,6
3052,112,13,170,17,3726,242,226,111,258,T1,T29,1
